id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating,zip
44229,181376,2.0,Fort Greene,40.69287,-73.97108,Private room in home,Private room,2,1.0,1.0,$110.00,30,30,231,4.69,11205
71384,365153,1.0,Greenpoint,40.72919,-73.95588000000002,Entire loft,Entire home/apt,4,1.0,2.0,$229.00,1,0,50,4.98,11222
71812,369015,2.0,Kingsbridge,40.87069,-73.90113000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$90.00,30,0,15,4.53,10468
154934,745069,2.0,Harlem,40.8241,-73.94415,Private room in rental unit,Private room,1,1.0,1.0,$75.00,30,6,38,4.42,10031
45542,202249,1.0,Harlem,40.82569,-73.93842,Entire rental unit,Entire home/apt,4,2.0,2.0,$100.00,30,0,18,4.78,10039
72190,373085,1.0,Upper West Side,40.77743,-73.97691,Entire rental unit,Entire home/apt,2,1.0,2.0,$110.00,30,0,37,4.51,10023
45556,67778,3.0,Fort Greene,40.68834,-73.97578,Private room in townhouse,Private room,2,1.0,1.0,$65.00,2,1,339,4.9,11217
72265,340692,1.0,Greenpoint,40.72744,-73.953,Private room in rental unit,Private room,1,1.0,1.0,$85.00,5,0,35,4.52,11222
157673,757166,1.0,Bedford-Stuyvesant,40.68096,-73.94062,Entire loft,Entire home/apt,4,1.0,1.0,$65.00,30,0,92,4.44,11216
158061,758441,4.0,Bedford-Stuyvesant,40.68511,-73.91927,Private room in home,Private room,2,1.0,1.0,$165.00,30,30,27,4.54,11233
159749,54275,3.0,Bedford-Stuyvesant,40.68048,-73.93938,Private room in townhouse,Private room,3,1.0,2.0,$81.00,2,0,76,4.76,11216
159815,54275,3.0,Bedford-Stuyvesant,40.68048,-73.93938,Private room in townhouse,Private room,2,1.0,1.0,$70.00,1,0,59,4.86,11216
74333,331328,2.0,East Harlem,40.80834,-73.94075,Entire rental unit,Entire home/apt,3,1.0,2.0,$120.00,30,3,38,4.06,10037
170420,812814,1.0,East Harlem,40.79179,-73.93972,Entire rental unit,Entire home/apt,2,1.0,1.0,$79.00,30,0,15,5.0,10029
170761,67778,3.0,Fort Greene,40.68876,-73.97758,Private room in rental unit,Private room,2,1.0,1.0,$85.00,2,5,113,4.88,11217
74438,391553,3.0,Hell's Kitchen,40.75523,-73.99792,Entire rental unit,Entire home/apt,5,1.0,1.0,$299.00,30,0,52,4.84,10199
159913,759883,2.0,Chelsea,40.74389,-74.00068,Private room in rental unit,Private room,2,1.0,2.0,$150.00,30,0,27,4.92,10011
162493,776490,2.0,Williamsburg,40.71174,-73.95798,Entire townhouse,Entire home/apt,6,3.0,3.0,$582.00,6,0,47,4.98,11249
171978,820011,2.0,Crown Heights,40.66946,-73.94638,Entire rental unit,Entire home/apt,3,1.0,2.0,$94.00,7,8,8,4.83,11213
162508,776645,2.0,Crown Heights,40.67188,-73.95097,Entire rental unit,Entire home/apt,2,1.0,3.0,$130.00,30,0,28,4.21,11216
163814,627217,5.0,East Village,40.72641,-73.98711,Entire rental unit,Entire home/apt,5,1.0,4.0,$179.00,2,1,411,4.12,10003
74680,265109,1.0,Astoria,40.77507,-73.93366999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$119.00,7,2,237,4.67,11102
173151,826459,1.0,Greenpoint,40.72852,-73.95655,Private room in rental unit,Private room,2,1.0,1.0,$78.00,30,7,262,4.81,11222
74821,394640,1.0,Harlem,40.80874,-73.94926,Entire rental unit,Entire home/apt,5,2.0,2.0,$149.00,30,30,47,4.67,10027
74860,394752,1.0,Greenpoint,40.72364,-73.95013,Entire rental unit,Entire home/apt,3,1.0,1.0,$75.00,30,0,3,4.67,11222
75635,401696,1.0,Lower East Side,40.71911,-73.98588000000002,Entire rental unit,Entire home/apt,3,1.0,1.0,$175.00,3,1,350,4.82,10002
166006,791287,2.0,Upper West Side,40.79864,-73.96209,Entire rental unit,Entire home/apt,6,2.0,3.0,$250.00,31,10,191,4.65,10025
174966,836168,14.0,Upper West Side,40.7751,-73.98595,Entire condo,Entire home/apt,9,2.0,3.0,"$2,500.00",30,29,26,4.96,10069
166172,792159,1.0,Bushwick,40.68478,-73.9066,Private room in rental unit,Private room,2,1.0,1.0,$55.00,30,0,62,4.54,11233
175470,838704,2.0,Upper West Side,40.80244,-73.96540999999998,Entire rental unit,Entire home/apt,6,2.0,3.0,$187.00,31,30,5,5.0,10025
77517,415660,3.0,Williamsburg,40.71407,-73.96656999999998,Private room in loft,Private room,2,1.0,1.0,$100.00,28,6,3,5.0,11249
177495,848960,1.0,Chelsea,40.74088,-73.99538000000003,Entire condo,Entire home/apt,4,2.0,2.0,$550.00,30,0,5,5.0,10011
166983,795640,1.0,Carroll Gardens,40.68194,-73.99708000000003,Entire rental unit,Entire home/apt,6,3.0,4.0,$350.00,30,0,6,4.83,11231
177606,849492,1.0,Kips Bay,40.74045,-73.9749,Private room in condo,Private room,2,1.0,1.0,$189.00,10,12,115,4.76,10016
168123,720558,2.0,Windsor Terrace,40.65891,-73.98555999999998,Entire guest suite,Entire home/apt,2,1.0,1.0,$100.00,30,0,118,4.6,11215
242643,1273825,1.0,Williamsburg,40.70652000000001,-73.93991,Entire rental unit,Entire home/apt,5,1.0,1.0,$146.00,2,3,49,4.68,11206
179670,21475,1.0,East Village,40.72113,-73.98213,Private room in condo,Private room,1,1.0,1.0,$175.00,3,6,127,4.89,10009
179741,314941,2.0,Nolita,40.72212,-73.99638,Entire rental unit,Entire home/apt,6,2.0,3.0,$399.00,1,26,19,4.95,10012
245544,1260921,4.0,Kingsbridge,40.8666,-73.90061,Private room in rental unit,Private room,2,1.0,1.0,$49.00,3,14,114,4.68,10468
169306,806214,2.0,University Heights,40.85981,-73.9063,Private room in home,Private room,2,1.0,1.0,$40.00,7,0,157,4.47,10453
169464,806774,2.0,Williamsburg,40.70829000000001,-73.96564000000002,Entire loft,Entire home/apt,4,1.0,2.0,$85.00,30,0,98,4.64,11249
280315,1151818,2.0,Crown Heights,40.67265,-73.94485999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$250.00,30,0,26,4.56,11213
281521,70614,1.0,West Village,40.73853,-74.00291999999997,Entire rental unit,Entire home/apt,4,2.0,2.0,$200.00,30,0,1,5.0,10011
281851,1469036,1.0,Harlem,40.8078,-73.95232,Private room in home,Private room,2,1.0,3.0,$130.00,5,8,121,4.93,10027
245574,1288460,1.0,Bedford-Stuyvesant,40.68921,-73.95439,Entire rental unit,Entire home/apt,4,1.0,2.0,$134.00,3,2,245,4.62,11216
246351,1292250,1.0,Gramercy,40.73693,-73.98129,Entire rental unit,Entire home/apt,2,1.0,1.0,$139.00,1,0,5,4.25,10010
182177,873273,7.0,Allerton,40.86502,-73.85495999999998,Entire rental unit,Entire home/apt,5,1.0,2.0,$173.00,2,6,328,4.67,10469
247562,1234135,5.0,Richmond Hill,40.7012,-73.83151,Private room in home,Private room,2,1.0,1.0,$66.00,3,14,42,4.64,11418
248865,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,27,38,4.74,11109
282443,36897,1.0,Chinatown,40.7159,-73.99103000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$121.00,30,0,77,4.74,10002
282977,1474071,1.0,Park Slope,40.6732,-73.97998,Private room in home,Private room,6,4.0,4.0,$135.00,4,4,284,4.82,11217
187986,904833,1.0,Chelsea,40.73862,-73.99758,Entire rental unit,Entire home/apt,4,2.0,2.0,$250.00,30,0,2,4.5,10011
283550,1476954,1.0,Hell's Kitchen,40.75981,-73.99138,Entire rental unit,Entire home/apt,3,1.0,1.0,$175.00,30,0,10,4.7,10036
188674,909234,1.0,East Village,40.73345,-73.98809,Entire rental unit,Entire home/apt,2,1.0,1.0,$165.00,30,0,63,4.87,10003
188803,67778,3.0,Fort Greene,40.68915,-73.97686,Private room in rental unit,Private room,2,1.0,1.0,$90.00,2,0,20,4.95,11217
286838,1492339,1.0,Harlem,40.80748,-73.95589,Private room in home,Private room,1,1.0,1.0,$75.00,30,0,101,4.66,10027
248966,1304390,2.0,Bushwick,40.69913,-73.93106999999998,Private room in rental unit,Private room,2,1.0,1.0,$82.00,30,6,43,4.63,11221
189135,179020,1.0,Hell's Kitchen,40.76263,-73.99401,Private room in rental unit,Private room,2,1.0,1.0,$142.00,2,14,101,4.68,10036
249414,1306587,1.0,West Village,40.73273,-74.00041,Entire rental unit,Entire home/apt,2,1.0,1.0,$246.00,4,0,6,4.83,10014
249618,1307773,1.0,Washington Heights,40.85099,-73.92822,Private room in rental unit,Private room,1,1.0,1.0,$125.00,60,0,4,3.75,10033
287397,1029021,5.0,Bedford-Stuyvesant,40.69049,-73.93212,Entire rental unit,Entire home/apt,6,2.0,2.0,$77.00,30,0,49,4.08,11221
189181,912541,1.0,Chelsea,40.74907,-74.00281,Private room in condo,Private room,2,1.0,2.0,$282.00,30,0,1,4.0,10001
287408,1495090,1.0,Hell's Kitchen,40.76198,-73.99361,Entire rental unit,Entire home/apt,2,1.0,1.0,$175.00,30,5,74,4.93,10036
189732,489400,1.0,East New York,40.67346,-73.87263,Entire home,Entire home/apt,8,3.0,5.0,$183.00,3,4,273,4.81,11208
287845,1496847,1.0,Carroll Gardens,40.67933,-73.995,Entire rental unit,Entire home/apt,4,2.0,2.0,$259.00,30,0,127,4.98,11231
249704,966806,1.0,Williamsburg,40.71065,-73.94102,Entire condo,Entire home/apt,2,1.0,1.0,$150.00,30,4,21,4.78,11211
249867,758441,4.0,Bedford-Stuyvesant,40.68532,-73.91881,Private room in home,Private room,1,1.0,1.0,$100.00,30,30,7,4.71,11233
250323,1311870,1.0,Chinatown,40.71643,-73.99931,Entire rental unit,Entire home/apt,2,1.0,1.0,$122.00,30,0,49,4.38,10278
189787,915640,1.0,Crown Heights,40.66941,-73.94988000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$108.00,30,0,103,4.64,11225
190267,918866,1.0,Upper East Side,40.7688,-73.95825,Entire rental unit,Entire home/apt,2,1.0,1.0,$179.00,30,2,45,4.9,10021
250536,1313306,2.0,Harlem,40.81146,-73.94469000000002,Private room in condo,Private room,2,1.0,1.0,$125.00,30,0,11,5.0,10037
288726,107853,1.0,Little Italy,40.719,-73.99764,Private room in rental unit,Private room,2,1.0,1.0,$109.00,4,0,58,4.7,10013
190968,922922,1.0,Prospect Heights,40.67914,-73.96443000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$175.00,3,0,37,4.77,11238
289020,347036,1.0,East Village,40.72976,-73.98684,Entire rental unit,Entire home/apt,2,1.0,1.0,$188.00,30,0,15,4.53,10003
190974,874471,1.0,Park Slope,40.66836,-73.98165999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$130.00,3,3,263,4.66,11215
289665,1503831,2.0,West Village,40.72864000000001,-74.00453,Entire rental unit,Entire home/apt,3,1.0,1.0,$450.00,20,0,157,4.82,10014
191610,927028,1.0,Chelsea,40.74735,-74.00208,Private room in townhouse,Private room,2,1.0,1.0,$128.00,3,0,95,4.55,10001
289703,815741,1.0,SoHo,40.72533,-73.9972,Entire rental unit,Entire home/apt,2,1.0,1.0,$249.00,30,0,8,5.0,10012
292121,169927,2.0,Hell's Kitchen,40.76387,-73.98742,Entire rental unit,Entire home/apt,3,1.0,1.0,$157.00,30,0,6,4.83,10019
251277,1317343,1.0,Upper West Side,40.78615,-73.97394,Private room in rental unit,Private room,1,2.0,1.0,$156.00,2,4,164,4.94,10024
252865,194457,1.0,Prospect Heights,40.67882,-73.97224,Private room in rental unit,Private room,1,1.0,1.0,$55.00,30,0,5,4.8,11217
195123,940724,1.0,Washington Heights,40.83338,-73.94326,Private room in rental unit,Private room,2,1.0,1.0,$75.00,30,7,232,4.6,10032
253466,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,24,48,4.81,11109
292324,361254,1.0,Hell's Kitchen,40.76314,-73.9868,Private room in rental unit,Private room,1,1.0,1.0,$80.00,30,27,6,4.0,10019
195233,949221,2.0,Prospect-Lefferts Gardens,40.65634,-73.95526,Private room in rental unit,Private room,1,1.0,1.0,$50.00,1,0,59,4.71,11225
253471,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,16,28,4.77,11109
253475,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,25,81,4.84,11109
253590,1331850,2.0,Upper West Side,40.79846,-73.96512,Private room in rental unit,Private room,2,1.0,1.0,$205.00,30,23,23,4.77,10025
195240,949221,2.0,Flatbush,40.65468,-73.95721,Private room in rental unit,Private room,2,1.0,1.0,$60.00,1,17,89,4.66,11226
253800,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,27,33,4.76,11109
294227,417504,30.0,Greenpoint,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,27,50,4.85,11109
195989,611716,2.0,Park Slope,40.67641,-73.98161,Private room in rental unit,Private room,2,1.0,1.0,$105.00,3,0,223,4.93,11217
253803,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,19,28,4.88,11109
197931,965453,1.0,Hell's Kitchen,40.761436,-73.991791,Entire rental unit,Entire home/apt,2,2.0,1.0,$175.00,3,0,97,4.77,10036
253806,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,27,48,4.8,11109
294242,417504,30.0,Greenpoint,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,2.0,$328.00,2,23,87,4.81,11109
294250,45682,1.0,Upper West Side,40.77702,-73.97904,Entire rental unit,Entire home/apt,2,1.0,2.0,$182.00,6,0,125,4.78,10023
197942,289135,1.0,Bedford-Stuyvesant,40.6836,-73.95445,Entire townhouse,Entire home/apt,2,2.0,2.0,$198.00,7,0,237,4.81,11216
294259,417504,30.0,Greenpoint,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,2.0,$328.00,3,9,135,4.84,11109
253811,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,24,64,4.78,11109
198028,965976,1.0,Ditmars Steinway,40.77728,-73.91278,Shared room in loft,Shared room,2,1.0,2.0,$50.00,75,0,16,4.87,11105
253815,417504,30.0,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,$339.00,2,18,75,4.87,11109
294263,417504,30.0,Greenpoint,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,2.0,$328.00,2,19,139,4.88,11109
198478,968805,1.0,Upper East Side,40.7794,-73.95096,Private room in rental unit,Private room,1,1.0,1.0,$95.00,30,0,40,4.83,10128
253828,417504,30.0,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,2.0,$529.00,2,18,11,5.0,11109
199312,973438,1.0,Williamsburg,40.71053,-73.94216,Private room in loft,Private room,2,1.0,1.0,$100.00,5,0,288,4.84,11211
253839,417504,30.0,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,2.0,$372.00,2,17,6,5.0,11109
294280,417504,30.0,Greenpoint,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,2.0,$333.00,2,24,42,4.92,11109
295231,1387286,2.0,Williamsburg,40.70951,-73.95015,Private room in rental unit,Private room,1,1.0,1.0,$63.00,30,0,1,4.0,11211
253842,417504,30.0,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,2.0,$336.00,3,14,7,4.86,11109
253846,417504,30.0,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Hotel room,2,1.0,1.0,$308.00,2,15,26,4.73,11109
200955,568325,1.0,Stuyvesant Town,40.73125,-73.9811,Entire rental unit,Entire home/apt,2,1.0,1.0,$125.00,30,0,22,4.44,10009
295998,568585,1.0,Upper West Side,40.79131,-73.9694,Entire rental unit,Entire home/apt,2,1.0,1.0,$375.00,30,1,54,4.94,10024
296361,1528912,2.0,Elmhurst,40.73849000000001,-73.87232,Private room in rental unit,Private room,1,1.0,2.0,$59.00,30,0,63,4.79,11373
201514,985846,1.0,Harlem,40.82553,-73.94511,Entire rental unit,Entire home/apt,4,1.0,1.0,$150.00,30,0,1,0.0,10031
296717,1530310,4.0,Bedford-Stuyvesant,40.68907,-73.95384,Private room in rental unit,Private room,3,1.0,1.0,$55.00,7,0,21,4.5,11216
254168,417504,30.0,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,6,2.0,3.0,$728.00,2,17,7,5.0,11109
201992,988350,1.0,Park Slope,40.67466,-73.97853,Entire rental unit,Entire home/apt,4,1.0,2.0,$190.00,30,0,106,4.84,11217
254409,1336542,1.0,Clinton Hill,40.68136,-73.9654,Entire rental unit,Entire home/apt,3,1.0,1.0,$110.00,1,0,2,4.5,11238
202273,918087,3.0,Bedford-Stuyvesant,40.68702,-73.94917,Private room in rental unit,Private room,2,1.0,1.0,$55.00,30,0,72,4.41,11216
298759,1539749,3.0,Bedford-Stuyvesant,40.68435,-73.94825,Private room in rental unit,Private room,2,1.0,1.0,$55.00,30,6,41,4.56,11216
203901,1000477,1.0,Upper East Side,40.76922,-73.95648,Entire rental unit,Entire home/apt,4,1.0,1.0,$190.00,30,0,8,5.0,10021
299531,1220404,3.0,East New York,40.66646,-73.89254,Entire home,Entire home/apt,7,3.0,4.0,$95.00,30,7,147,4.53,11207
301372,1294674,1.0,Fort Greene,40.6857,-73.97388000000002,Private room in rental unit,Private room,1,1.0,1.0,$45.00,30,0,28,4.68,11217
255476,1302029,1.0,Williamsburg,40.71028,-73.95409000000002,Private room in condo,Private room,1,2.0,2.0,$93.00,30,5,34,4.91,11249
255601,1343630,1.0,Bedford-Stuyvesant,40.69100631538244,-73.95017714868206,Entire rental unit,Entire home/apt,4,2.0,2.0,$213.00,4,3,215,4.52,11216
204065,51038,5.0,Clinton Hill,40.687,-73.96149,Entire home,Entire home/apt,8,2.0,5.0,$448.00,2,12,95,4.57,11205
255957,506779,3.0,Nolita,40.72032,-73.99462,Entire condo,Entire home/apt,4,2.0,2.0,$495.00,30,8,29,4.95,10012
302238,1556814,21.0,Harlem,40.80752,-73.94778000000002,Entire rental unit,Entire home/apt,9,2.0,9.0,$395.00,30,10,7,4.6,10026
205485,1010242,1.0,Bedford-Stuyvesant,40.68339,-73.94034,Entire rental unit,Entire home/apt,2,1.0,1.0,$185.00,3,9,144,4.89,11216
302280,1556814,21.0,Harlem,40.8058,-73.94759,Entire rental unit,Entire home/apt,9,1.0,3.0,$200.00,30,1,9,3.83,10026
302309,1556814,21.0,Harlem,40.80528,-73.94742,Entire rental unit,Entire home/apt,9,2.0,7.0,$395.00,30,18,6,4.4,10026
302705,1439222,1.0,Upper East Side,40.77298,-73.95813000000003,Private room in rental unit,Private room,1,1.0,1.0,$60.00,30,14,2,5.0,10075
257097,315401,3.0,Bedford-Stuyvesant,40.68278,-73.95549,Entire rental unit,Entire home/apt,3,2.0,2.0,$193.00,30,6,37,4.86,11216
205867,1012691,1.0,Williamsburg,40.72002,-73.94238,Entire rental unit,Entire home/apt,3,1.0,3.0,$120.00,4,3,115,4.73,11211
258688,436599,1.0,West Village,40.74024,-74.00584,Entire rental unit,Entire home/apt,3,1.0,1.0,$375.00,4,0,57,4.74,10011
303264,1556814,21.0,Harlem,40.8073,-73.94575,Entire rental unit,Entire home/apt,10,2.0,6.0,$225.00,30,18,7,4.5,10026
258690,1359611,1.0,Chelsea,40.74642,-74.00411,Entire rental unit,Entire home/apt,3,2.0,2.0,$195.00,365,0,10,5.0,10011
206772,1017473,1.0,Williamsburg,40.7125,-73.96598,Entire loft,Entire home/apt,2,1.0,1.0,$200.00,30,0,43,4.86,11249
258740,1360043,1.0,Harlem,40.81847,-73.94623,Private room in rental unit,Private room,2,1.0,1.0,$58.00,1,0,143,4.85,10030
305211,1570170,1.0,Williamsburg,40.71453,-73.96091,Entire rental unit,Entire home/apt,4,2.0,3.0,$225.00,4,1,300,4.82,11249
305245,1556814,21.0,Harlem,40.80557,-73.94801,Entire rental unit,Entire home/apt,9,2.0,3.0,$395.00,30,13,9,4.5,10026
206957,1018472,2.0,Sheepshead Bay,40.5847,-73.94088,Private room in houseboat,Private room,4,1.0,4.0,$72.00,14,6,129,4.61,11235
306799,1577961,1.0,Bushwick,40.70674,-73.91959,Private room in rental unit,Private room,4,1.0,2.0,$67.00,30,0,129,4.6,11237
258838,1360198,2.0,Arrochar,40.591675,-74.065865,Entire rental unit,Entire home/apt,10,3.0,6.0,$279.00,2,30,54,4.89,10305
258930,32613,1.0,Chinatown,40.71517,-73.99376,Entire rental unit,Entire home/apt,3,1.0,1.0,$95.00,30,0,4,4.67,10002
208148,1024355,1.0,Williamsburg,40.71955,-73.95470999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$185.00,30,0,14,4.82,11211
208889,1029021,5.0,Bedford-Stuyvesant,40.69049,-73.93212,Entire rental unit,Entire home/apt,4,2.0,2.0,$83.00,30,0,58,4.58,11221
310325,745069,2.0,Harlem,40.82359,-73.94601,Private room in rental unit,Private room,1,1.0,1.0,$75.00,30,1,34,4.17,10031
310524,1597481,1.0,Bedford-Stuyvesant,40.69533,-73.96058000000002,Private room in condo,Private room,2,1.0,1.0,$106.00,2,0,55,4.93,11205
209310,1031148,2.0,Sunnyside,40.73877,-73.92557,Private room in condo,Private room,2,1.0,2.0,$59.00,7,3,287,4.89,11104
212109,666271,1.0,West Village,40.73814,-74.00811,Private room in rental unit,Private room,1,2.0,2.0,$89.00,30,0,11,5.0,10014
311356,142147,1.0,Ridgewood,40.70167,-73.90926999999998,Private room in rental unit,Private room,1,1.0,1.0,$97.00,30,28,111,4.66,11237
260672,1360296,4.0,East New York,40.67516,-73.89233,Entire rental unit,Entire home/apt,2,1.0,1.0,$165.00,3,0,43,4.87,11207
212544,1096084,1.0,Gowanus,40.67828,-73.98414,Entire rental unit,Entire home/apt,3,1.0,1.0,$100.00,30,0,9,4.67,11217
214917,1109658,1.0,Emerson Hill,40.60742,-74.14388000000002,Entire guest suite,Entire home/apt,3,1.0,2.0,$76.00,30,0,2,5.0,10314
260755,1366070,2.0,Tribeca,40.71704,-74.00908000000003,Entire loft,Entire home/apt,4,1.0,2.0,$505.00,7,8,29,4.7,10007
314982,1617817,1.0,East Village,40.73216,-73.98678000000002,Private room in rental unit,Private room,2,1.0,1.0,$99.00,5,4,157,4.75,10003
216080,17571,2.0,Fort Greene,40.69061113135315,-73.97346354666496,Private room in townhouse,Private room,2,1.0,1.0,$199.00,2,1,132,4.91,11205
318021,1632149,1.0,Harlem,40.80272,-73.95316,Private room in rental unit,Private room,1,1.0,1.0,$110.00,3,2,72,4.96,10026
261259,1370358,1.0,West Village,40.73146,-74.00448,Entire rental unit,Entire home/apt,2,1.0,1.0,$145.00,7,0,11,4.56,10014
261674,1372786,1.0,Chelsea,40.74101,-74.00005999999998,Private room in rental unit,Private room,2,1.0,1.0,$95.00,30,0,20,4.95,10011
218358,1129218,1.0,Harlem,40.80592,-73.95172,Private room in rental unit,Private room,1,1.0,1.0,$70.00,30,0,27,4.72,10026
261781,1359519,1.0,West Village,40.73221,-74.00448,Entire rental unit,Entire home/apt,4,2.0,2.0,$375.00,30,0,8,4.75,10014
219066,447754,2.0,Bensonhurst,40.61943,-73.99231999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$110.00,10,0,30,4.87,11204
262405,1376778,1.0,East Flatbush,40.6446,-73.94184,Entire townhouse,Entire home/apt,2,1.0,1.0,$101.00,18,21,70,4.56,11203
318187,1633100,3.0,Bushwick,40.70635,-73.92423000000002,Entire loft,Entire home/apt,3,1.0,1.0,$110.00,30,1,85,4.79,11237
319646,1209728,1.0,Bayside,40.75537,-73.77159,Entire guest suite,Entire home/apt,5,2.0,3.0,$150.00,3,5,17,4.88,11361
